airport_name,iata_code,country_code,city,airport_type,latitude,longitude
Stevanus Rumbewas Airport,ZRI,ID,Serui,medium_airport,-1.82842,136.062402
Mozes Kilangin Airport,TIM,ID,Timika,medium_airport,-4.52978,136.887388
Sultan Muhammad Salahuddin Airport,BMU,ID,Bima,medium_airport,-8.537184,118.685002
Denpasar I Gusti Ngurah Rai International Airport,DPS,ID,"Kuta, Badung",large_airport,-8.748409,115.167123
Lombok International Airport,LOP,ID,"Mataram (Pujut, Lombok Tengah)",large_airport,-8.759962,116.278169
Sultan Babullah Airport,TTE,ID,Ternate,medium_airport,0.831012,127.381611
Pitu Airport,OTI,ID,Gotalalamo-Morotai Island,medium_airport,2.04599,128.324997
Toraja Airport,TRT,ID,Toraja,medium_airport,-3.185833,119.91775
Mutiara - SIS Al-Jufrie Airport,PLW,ID,Palu,medium_airport,-0.916462,119.908647
Kasiguncu Airport,PSJ,ID,Poso-Celebes Island,medium_airport,-1.414121,120.659241
Syukuran Aminuddin Amir Airport,LUW,ID,Luwok,medium_airport,-1.035893,122.773934
Tjilik Riwut Airport,PKY,ID,Palangkaraya,medium_airport,-2.227146,113.943388
Yogyakarta International Airport,YIA,ID,Yogyakarta,medium_airport,-7.905338,110.057264
Tunggul Wulung Airport,CXP,ID,Cilacap,medium_airport,-7.64506,109.033997
Dortheys Hiyo Eluay International Airport,DJJ,ID,Sentani,large_airport,-2.579627,140.519857
Oksibil Airport,OKL,ID,Oksibil,medium_airport,-4.9071,140.6277
Mopah International Airport,MKQ,ID,Merauke,medium_airport,-8.523898,140.419693
Tanah Merah Airport,TMH,ID,Tanah Merah,medium_airport,-6.09669,140.303521
Nusantara International Airport,IVD,ID,Nusantara,medium_airport,-1.158611,116.708054
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,BPN,ID,Balikpapan,large_airport,-1.268342,116.89452
Juwata International Airport / Suharnoko Harbani AFB,TRK,ID,Tarakan,medium_airport,3.325145,117.564169
Aji Pangeran Tumenggung Pranoto International Airport,AAP,ID,Samarinda,medium_airport,-0.374478,117.250128
Naha Airport,NAH,ID,"Tabukan Utara, Sangihe Islands",medium_airport,3.68478,125.527162
Sam Ratulangi International Airport,MDC,ID,Manado,large_airport,1.548591,124.92625
Warukin Airport,TJG,ID,Tanta-Tabalong,medium_airport,-2.21656,115.435997
Syamsudin Noor International Airport,BDJ,ID,Banjarbaru,large_airport,-3.440112,114.761209
Karel Sadsuitubun Airport,LUV,ID,Langgur,medium_airport,-5.760278,132.759444
Namniwel Airport,NAM,ID,Namniwel,medium_airport,-3.143159,126.976469
Pattimura International Airport,AMQ,ID,Ambon,large_airport,-3.71026,128.089005
Kalimarau Airport,BEJ,ID,Tanjung Redeb - Borneo Island,medium_airport,2.14776,117.430705
Abdul Rachman Saleh Airport,MLG,ID,Malang,medium_airport,-7.929099,112.714233
Adisutjipto International Airport,JOG,ID,Yogyakarta,large_airport,-7.78818,110.431999
Adisumarmo Airport,SOC,ID,Surakarta,medium_airport,-7.516044,110.757492
Juanda International Airport,SUB,ID,Surabaya,large_airport,-7.37983,112.787003
Jenderal Ahmad Yani Airport,SRG,ID,Semarang,large_airport,-6.970732,110.373244
Fakfak Airport,FKQ,ID,Fakfak,medium_airport,-2.920508,132.267011
Utarom Airport,KNG,ID,Kaimana,medium_airport,-3.6446,133.695116
Babo Airport,BXB,ID,Babo,medium_airport,-2.53224,133.438995
Rendani Airport,MKW,ID,Manokwari,medium_airport,-0.891833,134.048996
Domine Eduard Osok Airport,SOQ,ID,Sorong,medium_airport,-0.894,131.287
El Tari Airport,KOE,ID,Kupang,medium_airport,-10.1716,123.670998
Wamena Airport,WMX,ID,Wamena,medium_airport,-4.097324,138.952417
Matahora Airport,WNI,ID,Wangi-wangi Island,medium_airport,-5.292123,123.636233
Sangia Nibandera Airport,KXB,ID,Kolaka,medium_airport,-4.338158,121.524047
Bintulu Airport,BTU,MY,Bintulu,medium_airport,3.12385010719,113.019996643
Kuching International Airport,KCH,MY,Kuching,large_airport,1.487364,110.352859
Limbang Airport,LMN,MY,Limbang,medium_airport,4.808300018310547,115.01000213623048
Mukah Airport,MKM,MY,Mukah,medium_airport,2.881944,112.043333
Marudi Airport,MUR,MY,Marudi,medium_airport,4.178734,114.330318
Miri Airport,MYY,MY,Miri,medium_airport,4.32201,113.987
Sibu Airport,SBW,MY,Sibu,medium_airport,2.2616,111.985001
Bario Airport,BBN,MY,Bario,medium_airport,3.734648,115.478548
Lahad Datu Airport,LDU,MY,Lahad Datu,medium_airport,5.03241,118.32376
Kota Kinabalu International Airport,BKI,MY,Kota Kinabalu,large_airport,5.932743,116.049324
Labuan Airport,LBU,MY,Labuan,medium_airport,5.301667,115.248333
Sandakan Airport,SDK,MY,Sandakan,medium_airport,5.900899887084961,118.05899810791016
Tawau Airport,TWU,MY,Tawau,medium_airport,4.31338,118.12152
Mulu Airport,MZV,MY,Mulu,medium_airport,4.048329830169678,114.80500030517578
Brunei International Airport,BWN,BN,Bandar Seri Begawan,large_airport,4.9442,114.928001
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,PKU,ID,Pekanbaru,medium_airport,0.458647,101.444321
Pinang Kampai Airport,DUM,ID,Dumai,medium_airport,1.609026,101.433493
Japura Airport,RGT,ID,Rengat-Sumatra Island,medium_airport,-0.352808,102.334999
Kertajati International Airport,KJT,ID,Kertajati,medium_airport,-6.647384,108.165561
Husein Sastranegara International Airport,BDO,ID,Bandung,medium_airport,-6.90063,107.575996
Hang Nadim International Airport,BTH,ID,Batam,large_airport,1.12103,104.119003
Raja Haji Fisabilillah International Airport,TNJ,ID,Tanjung Pinang-Bintan Island,medium_airport,0.92397,104.53341
Halim Perdanakusuma International Airport,HLP,ID,Jakarta,large_airport,-6.266989,106.890318
Soekarno-Hatta International Airport,CGK,ID,Jakarta,large_airport,-6.12557,106.655998
Radin Inten II International Airport,TKG,ID,Bandar Lampung,medium_airport,-5.246803,105.182531
Binaka Airport,GNS,ID,Gunungsitoli,medium_airport,1.166275,97.705196
Aek Godang Airport,AEG,ID,Padang Sidempuan,medium_airport,1.4001,99.430496
Soewondo Air Force Base,MES,ID,Medan,medium_airport,3.558425,98.672275
Kualanamu International Airport,KNO,ID,Beringin,large_airport,3.637847,98.870566
Dr. Ferdinand Lumban Tobing Airport,FLZ,ID,Sibolga (Pinangsori),medium_airport,1.557127,98.887145
Alas Leuser Airport,LSR,ID,Kutacane,medium_airport,3.391456,97.863726
Nanga Pinoh Airport,NPO,ID,Nanga Pinoh-Borneo Island,medium_airport,-0.34864,111.746155
Rahadi Osman Airport,KTG,ID,Ketapang,medium_airport,-1.817165,109.963469
Ranai Airport,NTX,ID,Ranai-Natuna Besar Island,medium_airport,3.90871,108.388
Supadio International Airport,PNK,ID,Pontianak,large_airport,-0.152258,109.404493
Pangsuma Airport,PSU,ID,Putussibau-Borneo Island,medium_airport,0.834579,112.940217
Tebelian Airport,SQG,ID,Sintang,medium_airport,-0.045214,111.458049
Depati Amir Airport,PGK,ID,Pangkal Pinang,medium_airport,-2.1622,106.139
Fatmawati Soekarno Airport,BKS,ID,Bengkulu,medium_airport,-3.8637,102.338997
Sultan Mahmud Badaruddin II Airport,PLM,ID,Palembang,medium_airport,-2.897653,104.698147
Pendopo Airport,PDO,ID,Talang Gudang-Sumatra Island,medium_airport,-3.2860701084136963,103.87999725341795
Minangkabau International Airport,PDG,ID,Padang (Katapiang),medium_airport,-0.785964,100.280384
Cut Nyak Dhien Airport,MEQ,ID,Kuala Pesisir,medium_airport,4.040998,96.253312
Rembele Airport,TXE,ID,Takengon,medium_airport,4.72113,96.851943
Lhok Sukon Airport,LSX,ID,Lhok Sukon-Sumatra Island,medium_airport,5.06951,97.259201
Sultan Iskandar Muda International Airport,BTJ,ID,Banda Aceh,large_airport,5.525087,95.41997
Tioman Airport,TOD,MY,Tioman Island,medium_airport,2.81818,104.160004
Sultan Abdul Halim Airport,AOR,MY,Alor Satar,medium_airport,6.189670085906982,100.39800262451172
RMAF Butterworth Air Base,BWH,MY,Butterworth,medium_airport,5.46592,100.390999
Sultan Ismail Petra Airport,KBR,MY,Kota Baharu,medium_airport,6.1668500900268555,102.29299926757812
Kuantan Airport,KUA,MY,Kuantan,medium_airport,3.7753899097442623,103.20899963378906
Kerteh Airport,KTE,MY,Kerteh,medium_airport,4.53722,103.427002
Sultan Azlan Shah Airport,IPH,MY,Ipoh,large_airport,4.56733,101.091643
Senai International Airport,JHB,MY,Johor Bahru,large_airport,1.64131,103.669998
Kuala Lumpur International Airport,KUL,MY,Sepang,large_airport,2.74558,101.709999
Langkawi International Airport,LGK,MY,Langkawi,large_airport,6.32973,99.728699
Malacca International Airport,MKZ,MY,Malacca,medium_airport,2.265613,102.252778
Sultan Mahmud Airport,TGG,MY,Kuala Terengganu,medium_airport,5.3826398849487305,103.10299682617188
Penang International Airport,PEN,MY,Penang,large_airport,5.296303,100.276185
Sultan Abdul Aziz Shah International Airport,SZB,MY,Subang,large_airport,3.13058,101.549004
"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",UAI,TL,Suai,medium_airport,-9.301856,125.286302
Presidente Nicolau Lobato International Airport,DIL,TL,Dili,large_airport,-8.546562,125.524507
Baucau Airport,BCH,TL,Baucau,medium_airport,-8.486479,126.399981
Oecusse Route of the Sandalwood International Airport,OEC,TL,Oecussi-Ambeno,large_airport,-9.198419,124.337873
Paya Lebar Air Base,QPG,SG,Paya Lebar,medium_airport,1.36042,103.910004
Tengah Air Base,TGA,SG,Western Water Catchment,medium_airport,1.387561,103.708291
Seletar Airport,XSP,SG,Seletar,medium_airport,1.41555,103.86673
Singapore Changi Airport,SIN,SG,Singapore,large_airport,1.35019,103.994003
Albany Airport,ALH,AU,Albany,medium_airport,-34.943333,117.808889
Ararat Airport,ARY,AU,Ararat,medium_airport,-37.309978,142.988688
Armidale Airport,ARM,AU,Armidale,medium_airport,-30.528099060099997,151.617004395
Ayers Rock Connellan Airport,AYQ,AU,Yulara,medium_airport,-25.185913,130.97703
Barcaldine Airport,BCI,AU,Barcaldine,medium_airport,-23.566268,145.302086
Alice Springs Airport,ASP,AU,Alice Springs,medium_airport,-23.806588,133.903427
Brisbane International Airport,BNE,AU,Brisbane,large_airport,-27.384199142456055,153.11700439453125
Gold Coast Airport,OOL,AU,Gold Coast,large_airport,-28.165962,153.506641
Blackall Airport,BKQ,AU,Blackall,medium_airport,-24.431678,145.429716
Cairns International Airport,CNS,AU,Cairns,large_airport,-16.878921,145.74948
Charleville Airport,CTL,AU,Charleville,medium_airport,-26.4132995605,146.261993408
Birdsville Airport,BVI,AU,,medium_airport,-25.897499084472656,139.34800720214844
Broken Hill Airport,BHQ,AU,Broken Hill,medium_airport,-32.0013999939,141.472000122
Hamilton Island Airport,HTI,AU,Hamilton Island,medium_airport,-20.3581008911,148.95199585
Bedourie Airport,BEU,AU,Bedourie,medium_airport,-24.3461,139.460007
Bourke Airport,BRK,AU,,medium_airport,-30.03919982910156,145.95199584960938
Benalla Airport,BLN,AU,Benalla,medium_airport,-36.551899,146.007004
Mount Isa Airport,ISA,AU,Mount Isa,medium_airport,-20.66638,139.488468
Mackay Airport,MKY,AU,Mackay,medium_airport,-21.170816,149.182588
Ballina Byron Gateway Airport,BNK,AU,Ballina,medium_airport,-28.833236,153.561471
Bairnsdale Airport,BSJ,AU,Bairnsdale,medium_airport,-37.887539,147.569379
Oakey Army Aviation Centre,OKY,AU,,medium_airport,-27.409262,151.736727
Boulia Airport,BQL,AU,,medium_airport,-22.913299560546875,139.89999389648438
Proserpine Whitsunday Coast Airport,PPP,AU,Proserpine,medium_airport,-20.494416,148.553583
Rockhampton Airport,ROK,AU,Rockhampton,medium_airport,-23.380019,150.475359
Broome International Airport,BME,AU,Broome,large_airport,-17.949194,122.2283
Balranald Airport,BZD,AU,,medium_airport,-34.624834,143.577114
Brewarrina Airport,BWQ,AU,,medium_airport,-29.975792,146.81438
Sunshine Coast Airport,MCY,AU,Maroochydore,large_airport,-26.593324,153.08319
Bathurst Airport,BHS,AU,Bathurst,medium_airport,-33.406817,149.651161
Bathurst Island Airport,BRT,AU,Wurrumiyanga,medium_airport,-11.764966,130.615774
Townsville Airport / RAAF Base Townsville,TSV,AU,Townsville,medium_airport,-19.252904,146.766512
Blackwater Airport,BLT,AU,,medium_airport,-23.6031,148.807007
Bundaberg Airport,BDB,AU,Bundaberg,medium_airport,-24.905039,152.322612
Weipa Airport,WEI,AU,Weipa,medium_airport,-12.677493,141.922618
Toowoomba Wellcamp Airport,WTB,AU,Toowoomba,large_airport,-27.558332,151.793335
Carnarvon Airport,CVQ,AU,Carnarvon,medium_airport,-24.884337,113.666393
Cobar Airport,CAZ,AU,,medium_airport,-31.538299560546875,145.79400634765625
Coonabarabran Airport,COJ,AU,,medium_airport,-31.3325,149.266998
Coober Pedy Airport,CPD,AU,Coober Pedy,medium_airport,-29.038312,134.722166
Chinchilla Airport,CCL,AU,Chinchilla,medium_airport,-26.771947,150.617571
Cloncurry Airport,CNJ,AU,Cloncurry,medium_airport,-20.6686000824,140.503997803
Ceduna Airport,CED,AU,,medium_airport,-32.13059997558594,133.7100067138672
Cleve Airport,CVC,AU,,medium_airport,-33.709702,136.505005
Coffs Harbour Airport,CFS,AU,Coffs Harbour,medium_airport,-30.320601,153.115997
RAAF Base Curtin,DCN,AU,Derby,medium_airport,-17.581389,123.828333
Cooktown Airport,CTN,AU,,medium_airport,-15.443649,145.183221
Clermont Airport,CMQ,AU,,medium_airport,-22.7731,147.621002
Cunnamulla Airport,CMA,AU,,medium_airport,-28.030000686645508,145.6219940185547
Coonamble Airport,CNB,AU,,medium_airport,-30.980946,148.377833
Coen Airport,CUQ,AU,Coen,medium_airport,-13.761133,143.113311
Cooma Snowy Mountains Airport,OOM,AU,Cooma,medium_airport,-36.300445,148.972408
Corowa Airport,CWW,AU,,medium_airport,-35.994701,146.356995
Corryong Airport,CYG,AU,,medium_airport,-36.18280029296875,147.88800048828125
Cootamundra Airport,CMD,AU,,medium_airport,-34.624283,148.036641
Cowra Airport,CWT,AU,,medium_airport,-33.846894,148.648007
Dirranbandi Airport,DRN,AU,,medium_airport,-28.587912,148.217161
Derby Airport,DRB,AU,Derby,medium_airport,-17.37193,123.66221
Deniliquin Airport,DNQ,AU,Deniliquin,medium_airport,-35.5593986511,144.945999146
Devonport Airport,DPO,AU,Devonport,medium_airport,-41.1697006226,146.429992676
Dysart Airport,DYA,AU,,medium_airport,-22.6222,148.363998
Echuca Airport,ECH,AU,,medium_airport,-36.15719985961914,144.76199340820312
Elcho Island Airport,ELC,AU,Elcho Island,medium_airport,-12.019399642899998,135.570999146
Emerald Airport,EMD,AU,Emerald,medium_airport,-23.5674991608,148.179000854
Esperance Airport,EPR,AU,Esperance,medium_airport,-33.684399,121.822998
Eliwana,WHB,AU,,medium_airport,-22.428395,116.887879
Forbes Airport,FRB,AU,Forbes,medium_airport,-33.363602,147.934998
Forrest Airport,FOS,AU,,medium_airport,-30.83662,128.112811
Fitzroy Crossing Airport,FIZ,AU,,medium_airport,-18.183596,125.559783
Gunnedah Airport,GUH,AU,,medium_airport,-30.957511,150.248981
Geraldton Airport,GET,AU,Moonyoonooka,medium_airport,-28.796101,114.707001
Clarence Valley Regional Airport,GFN,AU,Grafton,medium_airport,-29.754795,153.031234
Gladstone Airport,GLT,AU,Gladstone,medium_airport,-23.869763,151.225439
Goulburn Airport,GUL,AU,,medium_airport,-34.810298919677734,149.7259979248047
Glen Innes Airport,GLI,AU,Glen Innes,medium_airport,-29.676029,151.691156
Garden Point Airport,GPN,AU,Pirlangimpi,medium_airport,-11.399686,130.425568
Groote Eylandt Airport,GTE,AU,Groote Eylandt,medium_airport,-13.972405,136.458553
Griffith Airport,GFF,AU,Griffith,medium_airport,-34.2508010864,146.067001343
Hay Airport,HXX,AU,,medium_airport,-34.531399,144.830002
Hervey Bay Airport,HVB,AU,Hervey Bay,medium_airport,-25.320127,152.880662
Horn Island Airport,HID,AU,Horn,medium_airport,-10.585636,142.29277
Halls Creek Airport,HCQ,AU,,medium_airport,-18.2339,127.669998
Hamilton Airport,HLT,AU,,medium_airport,-37.64889907836914,142.06500244140625
Mount Hotham Airport,MHU,AU,Mount Hotham,medium_airport,-37.0475006104,147.333999634
Hopetoun Airport,HTU,AU,,medium_airport,-35.715302,142.360001
Horsham Airport,HSM,AU,,medium_airport,-36.669700622558594,142.17300415039062
Inverell Airport,IVR,AU,Inverell,medium_airport,-29.888299942,151.143997192
Kerang Airport,KRA,AU,,medium_airport,-35.751399993896484,143.93899536132812
King Island Airport,KNS,AU,,medium_airport,-39.877498626708984,143.8780059814453
Kempsey Airport,KPS,AU,,medium_airport,-31.07232,152.765313
Kowanyama Airport,KWM,AU,Kowanyama,medium_airport,-15.485369,141.752572
Kingaroy Airport,KGY,AU,,medium_airport,-26.581077,151.839927
Kingscote Airport,KGC,AU,,medium_airport,-35.71390151977539,137.52099609375
Leigh Creek Airport,LGH,AU,,medium_airport,-30.598301,138.425995
Leonora Airport,LNO,AU,Leonora,medium_airport,-28.87809944152832,121.31500244140624
Lockhart River Airport,IRG,AU,Lockhart River,medium_airport,-12.7869,143.304993
Lismore Airport,LSY,AU,Lismore,medium_airport,-28.830689,153.258419
Lightning Ridge Airport,LHG,AU,,medium_airport,-29.452857,147.977146
Longreach Airport,LRE,AU,Longreach,medium_airport,-23.4342,144.279999
Leinster Airport,LER,AU,,medium_airport,-27.843299865722656,120.7030029296875
Latrobe Valley Airport,TGN,AU,Morwell,medium_airport,-38.211004,146.470817
Melbourne Avalon International Airport,AVV,AU,Geelong/Melbourne,large_airport,-38.040269,144.467196
Albury Airport,ABX,AU,East Albury,medium_airport,-36.066758,146.959148
Mareeba Airport,MRG,AU,Mareeba,medium_airport,-17.070277,145.424228
Mudgee Airport,DGE,AU,Mudgee,medium_airport,-32.564794,149.609452
Meekatharra Airport,MKR,AU,,medium_airport,-26.6117000579834,118.5479965209961
Melbourne Essendon Airport,MEB,AU,Essendon Fields,medium_airport,-37.7281,144.901993
Merimbula Airport,MIM,AU,Merimbula,medium_airport,-36.9085998535,149.901000977
Maningrida Airport,MNG,AU,Maningrida,medium_airport,-12.0560998917,134.23399353
Hobart International Airport,HBA,AU,Hobart (Cambridge),large_airport,-42.837032,147.513022
Mildura Airport,MQL,AU,Mildura,medium_airport,-34.229198455799995,142.085998535
Launceston Airport,LST,AU,Launceston (Western Junction),medium_airport,-41.544935,147.210785
Melbourne Moorabbin Airport,MBW,AU,Melbourne,medium_airport,-37.977765,145.099799
Melbourne Airport,MEL,AU,Melbourne,large_airport,-37.670732,144.837898
Mount Keith Airport,WME,AU,,medium_airport,-27.28733,120.554937
Mount Magnet Airport,MMG,AU,,medium_airport,-28.116100311279297,117.84200286865234
Moree Airport,MRZ,AU,Moree,medium_airport,-29.498899459799997,149.845001221
Moranbah Airport,MOV,AU,Moranbah,medium_airport,-22.057800293,148.07699585
Marree Airport,RRE,AU,,medium_airport,-29.6633,138.065002
Moruya Airport,MYA,AU,Moruya,medium_airport,-35.8978004456,150.143997192
Mount Gambier Airport,MGB,AU,Mount Gambier,medium_airport,-37.744382,140.780561
Narrandera Airport,NRA,AU,Narrandera,medium_airport,-34.7022018433,146.511993408
Narrabri Airport,NAA,AU,Narrabri,medium_airport,-30.3192005157,149.82699585
Ngukurr Airport,RPM,AU,,medium_airport,-14.7228,134.746994
Narromine Airport,QRM,AU,,medium_airport,-32.214699,148.225006
Normanton Airport,NTN,AU,Normanton,medium_airport,-17.68409,141.069664
Newman Airport,ZNE,AU,Newman,medium_airport,-23.4178009033,119.803001404
Orange Airport,OAG,AU,Orange,medium_airport,-33.382014,149.131262
Adelaide International Airport,ADL,AU,Adelaide,large_airport,-34.947512,138.533393
Port Augusta Airport,PUG,AU,,medium_airport,-32.506900787353516,137.7169952392578
Paraburdoo Airport,PBO,AU,Paraburdoo,medium_airport,-23.1711006165,117.745002747
Cocos (Keeling) Islands Airport,CCK,CC,West Island,large_airport,-12.192218,96.834103
Darwin International Airport / RAAF Darwin,DRW,AU,Darwin,large_airport,-12.41497,130.88185
